,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,HOME,TEAM_PERF,OPP_PERF,TEAM_WINS,TEAM_POINTS,OPPOSITION_POINTS,TEAM_FG,OPP_FG,TEAM_FT,OPP_FT,TEAM_FG3,OPP_FG3,TEAM_AST,OPP_AST,TEAM_REB,OPP_REB,OPP_WINS
1463,20790,2018-11-10,21800183,Final,1610612758,1610612747,2018,1610612758,86.0,0.348,0.8,0.24,11.0,50.0,1610612747,101.0,0.414,0.412,0.316,23.0,59.0,0,0,101.0,86.0,1,101.0,101.0,0.414,0.348,0.412,0.8,0.316,0.8,23.0,11.0,59.0,50.0,0
1464,20811,2018-11-07,21800162,Final,1610612747,1610612750,2018,1610612747,114.0,0.484,0.7859999999999999,0.441,32.0,47.0,1610612750,110.0,0.451,0.889,0.5,22.0,40.0,1,1,114.0,110.0,1,114.0,114.0,0.484,0.451,0.7859999999999999,0.889,0.441,0.889,32.0,22.0,47.0,40.0,0
1465,20831,2018-11-04,21800139,Final,1610612747,1610612761,2018,1610612747,107.0,0.4589999999999999,0.7929999999999999,0.25,25.0,38.0,1610612761,121.0,0.5,0.929,0.286,32.0,49.0,0,1,107.0,121.0,0,107.0,107.0,0.4589999999999999,0.5,0.7929999999999999,0.929,0.25,0.929,25.0,32.0,38.0,49.0,1
1466,20839,2018-11-03,21800132,Final,1610612757,1610612747,2018,1610612757,110.0,0.423,0.727,0.171,20.0,50.0,1610612747,114.0,0.523,0.64,0.381,20.0,50.0,0,0,114.0,110.0,1,114.0,114.0,0.523,0.423,0.64,0.727,0.381,0.727,20.0,20.0,50.0,50.0,0
1467,20859,2018-10-31,21800109,Final,1610612747,1610612742,2018,1610612747,114.0,0.512,0.75,0.588,23.0,39.0,1610612742,113.0,0.5,0.737,0.4479999999999999,24.0,40.0,1,1,114.0,113.0,1,114.0,114.0,0.512,0.5,0.75,0.737,0.588,0.737,23.0,24.0,39.0,40.0,0
1468,20875,2018-10-29,21800093,Final,1610612750,1610612747,2018,1610612750,124.0,0.429,0.867,0.483,26.0,51.0,1610612747,120.0,0.471,0.667,0.364,24.0,48.0,1,0,120.0,124.0,0,120.0,120.0,0.471,0.429,0.667,0.867,0.364,0.867,24.0,26.0,48.0,51.0,1
1469,20890,2018-10-27,21800082,Final,1610612759,1610612747,2018,1610612759,110.0,0.484,0.792,0.188,20.0,49.0,1610612747,106.0,0.477,0.611,0.3939999999999999,19.0,42.0,1,0,106.0,110.0,0,106.0,106.0,0.477,0.484,0.611,0.792,0.3939999999999999,0.792,19.0,20.0,42.0,49.0,1
1470,20901,2018-10-25,21800066,Final,1610612747,1610612743,2018,1610612747,121.0,0.5,0.826,0.345,27.0,42.0,1610612743,114.0,0.5,0.8,0.261,22.0,44.0,1,1,121.0,114.0,1,121.0,121.0,0.5,0.5,0.826,0.8,0.345,0.8,27.0,22.0,42.0,44.0,0
1471,20910,2018-10-24,21800060,Final,1610612756,1610612747,2018,1610612756,113.0,0.524,0.7140000000000001,0.3229999999999999,27.0,44.0,1610612747,131.0,0.52,0.7390000000000001,0.357,34.0,43.0,0,0,131.0,113.0,1,131.0,131.0,0.52,0.524,0.7390000000000001,0.7140000000000001,0.357,0.7140000000000001,34.0,27.0,43.0,44.0,0
1472,20924,2018-10-22,21800048,Final,1610612747,1610612759,2018,1610612747,142.0,0.514,0.6920000000000001,0.359,33.0,52.0,1610612759,143.0,0.515,0.737,0.536,32.0,47.0,0,1,142.0,143.0,0,142.0,142.0,0.514,0.515,0.6920000000000001,0.737,0.359,0.737,33.0,32.0,52.0,47.0,1
1473,20938,2018-10-20,21800035,Final,1610612747,1610612745,2018,1610612747,115.0,0.48,0.611,0.25,28.0,44.0,1610612745,124.0,0.4579999999999999,0.667,0.381,22.0,54.0,0,1,115.0,124.0,0,115.0,115.0,0.48,0.4579999999999999,0.611,0.667,0.25,0.667,28.0,22.0,44.0,54.0,1
1474,20950,2018-10-18,21800016,Final,1610612757,1610612747,2018,1610612757,128.0,0.44,0.931,0.351,21.0,54.0,1610612747,119.0,0.484,0.759,0.233,23.0,46.0,1,0,119.0,128.0,0,119.0,119.0,0.484,0.44,0.759,0.931,0.233,0.931,23.0,21.0,46.0,54.0,1
1475,20973,2018-10-12,11800079,Final,1610612744,1610612747,2018,1610612744,105.0,0.3979999999999999,0.735,0.313,25.0,40.0,1610612747,119.0,0.5329999999999999,0.732,0.529,29.0,50.0,0,0,119.0,105.0,1,119.0,119.0,0.5329999999999999,0.3979999999999999,0.732,0.735,0.529,0.735,29.0,25.0,50.0,40.0,0
1476,20983,2018-10-10,11800065,Final,1610612747,1610612744,2018,1610612747,123.0,0.433,0.826,0.304,28.0,45.0,1610612744,113.0,0.4379999999999999,0.556,0.391,23.0,56.0,1,1,123.0,113.0,1,123.0,123.0,0.433,0.4379999999999999,0.826,0.556,0.304,0.556,28.0,23.0,45.0,56.0,0
1477,20999,2018-10-06,11800042,Final,1610612747,1610612746,2018,1610612747,87.0,0.385,0.636,0.1669999999999999,24.0,48.0,1610612746,103.0,0.411,0.7929999999999999,0.286,16.0,58.0,0,1,87.0,103.0,0,87.0,87.0,0.385,0.411,0.636,0.7929999999999999,0.1669999999999999,0.7929999999999999,24.0,16.0,48.0,58.0,1
1478,21009,2018-10-04,11800027,Final,1610612747,1610612758,2018,1610612747,128.0,0.526,0.727,0.3,19.0,48.0,1610612758,123.0,0.455,0.7140000000000001,0.419,27.0,41.0,1,1,128.0,123.0,1,128.0,128.0,0.526,0.455,0.727,0.7140000000000001,0.3,0.7140000000000001,19.0,27.0,48.0,41.0,0
1479,21018,2018-10-02,11800020,Final,1610612747,1610612743,2018,1610612747,111.0,0.512,0.789,0.345,28.0,38.0,1610612743,113.0,0.476,0.636,0.353,29.0,40.0,0,1,111.0,113.0,0,111.0,111.0,0.512,0.476,0.789,0.636,0.345,0.636,28.0,29.0,38.0,40.0,1
1480,21026,2018-09-30,11800010,Final,1610612747,1610612743,2018,1610612747,107.0,0.46,0.731,0.32,26.0,37.0,1610612743,124.0,0.46,0.8859999999999999,0.351,25.0,50.0,0,1,107.0,124.0,0,107.0,107.0,0.46,0.46,0.731,0.8859999999999999,0.32,0.8859999999999999,26.0,25.0,37.0,50.0,1
1481,21121,2018-04-11,21701228,Final,1610612746,1610612747,2017,1610612746,100.0,0.494,0.429,0.3329999999999999,27.0,41.0,1610612747,115.0,0.477,0.875,0.436,25.0,49.0,0,0,115.0,100.0,1,115.0,115.0,0.477,0.494,0.875,0.429,0.436,0.429,25.0,27.0,49.0,41.0,0
1482,21129,2018-04-10,21701218,Final,1610612747,1610612745,2017,1610612747,99.0,0.422,0.867,0.278,22.0,47.0,1610612745,105.0,0.42,0.938,0.34,19.0,49.0,0,1,99.0,105.0,0,99.0,99.0,0.422,0.42,0.867,0.938,0.278,0.938,22.0,19.0,47.0,49.0,1
1483,21144,2018-04-08,21701201,Final,1610612747,1610612762,2017,1610612747,97.0,0.3979999999999999,0.818,0.2,20.0,44.0,1610612762,112.0,0.506,0.682,0.361,35.0,45.0,0,1,97.0,112.0,0,97.0,97.0,0.3979999999999999,0.506,0.818,0.682,0.2,0.682,20.0,35.0,44.0,45.0,1
1484,21161,2018-04-06,21701190,Final,1610612747,1610612750,2017,1610612747,96.0,0.392,0.813,0.3329999999999999,16.0,53.0,1610612750,113.0,0.43,0.731,0.308,25.0,48.0,0,1,96.0,113.0,0,96.0,96.0,0.392,0.43,0.813,0.731,0.3329999999999999,0.731,16.0,25.0,53.0,48.0,1
1485,21173,2018-04-04,21701174,Final,1610612747,1610612759,2017,1610612747,122.0,0.547,0.833,0.542,32.0,44.0,1610612759,112.0,0.433,0.7040000000000001,0.391,25.0,46.0,1,1,122.0,112.0,1,122.0,122.0,0.547,0.433,0.833,0.7040000000000001,0.542,0.7040000000000001,32.0,25.0,44.0,46.0,0
1486,21184,2018-04-03,21701166,Final,1610612762,1610612747,2017,1610612762,117.0,0.483,0.63,0.424,29.0,47.0,1610612747,110.0,0.486,0.667,0.5,23.0,39.0,1,0,110.0,117.0,0,110.0,110.0,0.486,0.483,0.667,0.63,0.5,0.63,23.0,29.0,39.0,47.0,1
1487,21199,2018-04-01,21701155,Final,1610612747,1610612758,2017,1610612747,83.0,0.4,0.64,0.2189999999999999,18.0,47.0,1610612758,84.0,0.38,0.5,0.292,17.0,47.0,0,1,83.0,84.0,0,83.0,83.0,0.4,0.38,0.64,0.5,0.2189999999999999,0.5,18.0,17.0,47.0,47.0,1
1488,21212,2018-03-30,21701136,Final,1610612747,1610612749,2017,1610612747,122.0,0.511,0.72,0.296,33.0,56.0,1610612749,124.0,0.479,0.821,0.379,24.0,39.0,0,1,122.0,124.0,0,122.0,122.0,0.511,0.479,0.72,0.821,0.296,0.821,33.0,24.0,56.0,39.0,1
1489,21226,2018-03-28,21701123,Final,1610612747,1610612742,2017,1610612747,103.0,0.4679999999999999,0.688,0.273,25.0,49.0,1610612742,93.0,0.3929999999999999,0.737,0.295,17.0,40.0,1,1,103.0,93.0,1,103.0,103.0,0.4679999999999999,0.3929999999999999,0.688,0.737,0.273,0.737,25.0,17.0,49.0,40.0,0
1490,21236,2018-03-26,21701104,Final,1610612765,1610612747,2017,1610612765,112.0,0.44,0.733,0.3939999999999999,21.0,50.0,1610612747,106.0,0.471,0.8,0.261,29.0,47.0,1,0,106.0,112.0,0,106.0,106.0,0.471,0.44,0.8,0.733,0.261,0.733,29.0,21.0,47.0,50.0,1
1491,21253,2018-03-24,21701092,Final,1610612763,1610612747,2017,1610612763,93.0,0.417,0.818,0.172,20.0,43.0,1610612747,100.0,0.407,0.68,0.342,19.0,44.0,0,0,100.0,93.0,1,100.0,100.0,0.407,0.417,0.68,0.818,0.342,0.818,19.0,20.0,44.0,43.0,0
1492,21268,2018-03-22,21701075,Final,1610612740,1610612747,2017,1610612740,128.0,0.547,0.818,0.25,28.0,42.0,1610612747,125.0,0.494,0.7859999999999999,0.436,19.0,40.0,1,0,125.0,128.0,0,125.0,125.0,0.494,0.547,0.7859999999999999,0.818,0.436,0.818,19.0,28.0,40.0,42.0,1
1493,21287,2018-03-19,21701051,Final,1610612754,1610612747,2017,1610612754,110.0,0.494,0.947,0.286,24.0,44.0,1610612747,100.0,0.442,0.696,0.242,20.0,47.0,1,0,100.0,110.0,0,100.0,100.0,0.442,0.494,0.696,0.947,0.242,0.947,20.0,24.0,47.0,44.0,1
1494,21314,2018-03-16,21701034,Final,1610612747,1610612748,2017,1610612747,91.0,0.421,0.818,0.474,22.0,49.0,1610612748,92.0,0.3829999999999999,0.7140000000000001,0.278,23.0,43.0,0,1,91.0,92.0,0,91.0,91.0,0.421,0.3829999999999999,0.818,0.7140000000000001,0.474,0.7140000000000001,22.0,23.0,49.0,43.0,1
1495,21327,2018-03-14,21701019,Final,1610612744,1610612747,2017,1610612744,117.0,0.5429999999999999,0.821,0.3,25.0,50.0,1610612747,106.0,0.452,0.643,0.316,24.0,35.0,1,0,106.0,117.0,0,106.0,106.0,0.452,0.5429999999999999,0.643,0.821,0.316,0.821,24.0,25.0,35.0,50.0,1
1496,21338,2018-03-13,21701015,Final,1610612747,1610612743,2017,1610612747,112.0,0.444,0.68,0.375,20.0,52.0,1610612743,103.0,0.442,0.737,0.325,26.0,44.0,1,1,112.0,103.0,1,112.0,112.0,0.444,0.442,0.68,0.737,0.375,0.737,20.0,26.0,52.0,44.0,0
1497,21351,2018-03-11,21701000,Final,1610612747,1610612739,2017,1610612747,127.0,0.5,0.9,0.382,30.0,51.0,1610612739,113.0,0.466,0.826,0.387,22.0,37.0,1,1,127.0,113.0,1,127.0,127.0,0.5,0.466,0.9,0.826,0.382,0.826,30.0,22.0,51.0,37.0,0
1498,21363,2018-03-09,21700983,Final,1610612743,1610612747,2017,1610612743,125.0,0.506,0.867,0.484,30.0,36.0,1610612747,116.0,0.489,0.75,0.4,25.0,44.0,1,0,116.0,125.0,0,116.0,116.0,0.489,0.506,0.75,0.867,0.4,0.867,25.0,30.0,44.0,36.0,1
1499,21378,2018-03-07,21700971,Final,1610612747,1610612753,2017,1610612747,108.0,0.489,0.917,0.3329999999999999,27.0,39.0,1610612753,107.0,0.5,0.579,0.429,31.0,43.0,1,1,108.0,107.0,1,108.0,108.0,0.489,0.5,0.917,0.579,0.3329999999999999,0.579,27.0,31.0,39.0,43.0,0
1500,21393,2018-03-05,21700956,Final,1610612747,1610612757,2017,1610612747,103.0,0.391,0.774,0.297,20.0,47.0,1610612757,108.0,0.422,0.737,0.435,19.0,50.0,0,1,103.0,108.0,0,103.0,103.0,0.391,0.422,0.774,0.737,0.297,0.737,20.0,19.0,47.0,50.0,1
1501,21405,2018-03-03,21700940,Final,1610612759,1610612747,2017,1610612759,112.0,0.449,0.85,0.233,28.0,50.0,1610612747,116.0,0.435,0.778,0.441,26.0,46.0,0,0,116.0,112.0,1,116.0,116.0,0.435,0.449,0.778,0.85,0.441,0.85,26.0,28.0,46.0,50.0,0
1502,21418,2018-03-01,21700922,Final,1610612748,1610612747,2017,1610612748,113.0,0.484,0.75,0.29,23.0,40.0,1610612747,131.0,0.595,0.8079999999999999,0.552,29.0,36.0,0,0,131.0,113.0,1,131.0,131.0,0.595,0.484,0.8079999999999999,0.75,0.552,0.75,29.0,23.0,36.0,40.0,0
1503,21437,2018-02-26,21700897,Final,1610612737,1610612747,2017,1610612737,104.0,0.375,0.706,0.222,21.0,41.0,1610612747,123.0,0.522,0.737,0.455,28.0,59.0,0,0,123.0,104.0,1,123.0,123.0,0.522,0.375,0.737,0.706,0.455,0.706,28.0,21.0,59.0,41.0,0
1504,21459,2018-02-24,21700891,Final,1610612758,1610612747,2017,1610612758,108.0,0.447,0.647,0.52,28.0,48.0,1610612747,113.0,0.451,0.7,0.447,26.0,44.0,0,0,113.0,108.0,1,113.0,113.0,0.451,0.447,0.7,0.647,0.447,0.647,26.0,28.0,44.0,48.0,0
1505,21470,2018-02-23,21700883,Final,1610612747,1610612742,2017,1610612747,124.0,0.516,0.75,0.3939999999999999,32.0,62.0,1610612742,102.0,0.407,0.818,0.452,25.0,29.0,1,1,124.0,102.0,1,124.0,124.0,0.516,0.407,0.75,0.818,0.3939999999999999,0.818,32.0,25.0,62.0,29.0,0
1506,21478,2018-02-15,21700866,Final,1610612750,1610612747,2017,1610612750,119.0,0.467,0.935,0.25,23.0,46.0,1610612747,111.0,0.457,0.6920000000000001,0.226,19.0,46.0,1,0,111.0,119.0,0,111.0,111.0,0.457,0.467,0.6920000000000001,0.935,0.226,0.935,19.0,23.0,46.0,46.0,1
1507,21488,2018-02-14,21700862,Final,1610612740,1610612747,2017,1610612740,139.0,0.535,0.905,0.4379999999999999,35.0,48.0,1610612747,117.0,0.511,0.833,0.455,26.0,37.0,1,0,117.0,139.0,0,117.0,117.0,0.511,0.535,0.833,0.905,0.455,0.905,26.0,35.0,37.0,48.0,1
1508,21515,2018-02-10,21700830,Final,1610612742,1610612747,2017,1610612742,130.0,0.539,0.815,0.444,32.0,40.0,1610612747,123.0,0.5479999999999999,0.682,0.471,29.0,37.0,1,0,123.0,130.0,0,123.0,123.0,0.5479999999999999,0.539,0.682,0.815,0.471,0.815,29.0,32.0,37.0,40.0,1
1509,21532,2018-02-08,21700816,Final,1610612747,1610612760,2017,1610612747,106.0,0.4379999999999999,0.923,0.3229999999999999,28.0,51.0,1610612760,81.0,0.356,0.474,0.235,16.0,50.0,1,1,106.0,81.0,1,106.0,106.0,0.4379999999999999,0.356,0.923,0.474,0.3229999999999999,0.474,28.0,16.0,51.0,50.0,0
1510,21545,2018-02-06,21700804,Final,1610612747,1610612756,2017,1610612747,112.0,0.47,0.885,0.423,19.0,56.0,1610612756,93.0,0.3829999999999999,0.565,0.276,24.0,48.0,1,1,112.0,93.0,1,112.0,112.0,0.47,0.3829999999999999,0.885,0.565,0.423,0.565,19.0,24.0,56.0,48.0,0
1511,21557,2018-02-04,21700788,Final,1610612760,1610612747,2017,1610612760,104.0,0.449,0.68,0.28,17.0,46.0,1610612747,108.0,0.488,0.611,0.433,24.0,40.0,0,0,108.0,104.0,1,108.0,108.0,0.488,0.449,0.611,0.68,0.433,0.68,24.0,17.0,40.0,46.0,0
1512,21570,2018-02-02,21700768,Final,1610612751,1610612747,2017,1610612751,99.0,0.451,0.696,0.31,20.0,38.0,1610612747,102.0,0.424,0.7,0.385,21.0,56.0,0,0,102.0,99.0,1,102.0,102.0,0.424,0.451,0.7,0.696,0.385,0.696,21.0,20.0,56.0,38.0,0
1513,21583,2018-01-31,21700754,Final,1610612753,1610612747,2017,1610612753,127.0,0.5429999999999999,0.7240000000000001,0.563,28.0,35.0,1610612747,105.0,0.47,0.767,0.2,18.0,43.0,1,0,105.0,127.0,0,105.0,105.0,0.47,0.5429999999999999,0.767,0.7240000000000001,0.2,0.7240000000000001,18.0,28.0,43.0,35.0,1
1514,21609,2018-01-28,21700735,Final,1610612761,1610612747,2017,1610612761,123.0,0.5,0.76,0.387,23.0,53.0,1610612747,111.0,0.44,0.6970000000000001,0.32,22.0,44.0,1,0,111.0,123.0,0,111.0,111.0,0.44,0.5,0.6970000000000001,0.76,0.32,0.76,22.0,23.0,44.0,53.0,1
1515,21622,2018-01-26,21700717,Final,1610612741,1610612747,2017,1610612741,103.0,0.376,0.667,0.472,21.0,53.0,1610612747,108.0,0.451,0.75,0.208,23.0,48.0,0,0,108.0,103.0,1,108.0,108.0,0.451,0.376,0.75,0.667,0.208,0.667,23.0,21.0,48.0,53.0,0
1516,21646,2018-01-23,21700700,Final,1610612747,1610612738,2017,1610612747,108.0,0.44,0.583,0.2689999999999999,18.0,51.0,1610612738,107.0,0.467,0.8,0.341,22.0,42.0,1,1,108.0,107.0,1,108.0,108.0,0.44,0.467,0.583,0.8,0.2689999999999999,0.8,18.0,22.0,51.0,42.0,0
1517,21657,2018-01-21,21700684,Final,1610612747,1610612752,2017,1610612747,127.0,0.56,0.7140000000000001,0.385,31.0,39.0,1610612752,107.0,0.5429999999999999,0.7,0.48,32.0,33.0,1,1,127.0,107.0,1,127.0,127.0,0.56,0.5429999999999999,0.7140000000000001,0.7,0.385,0.7,31.0,32.0,39.0,33.0,0
1518,21675,2018-01-19,21700673,Final,1610612747,1610612754,2017,1610612747,99.0,0.55,0.143,0.321,26.0,47.0,1610612754,86.0,0.381,0.769,0.08,15.0,44.0,1,1,99.0,86.0,1,99.0,99.0,0.55,0.381,0.143,0.769,0.321,0.769,26.0,15.0,47.0,44.0,0
1519,21687,2018-01-17,21700660,Final,1610612760,1610612747,2017,1610612760,114.0,0.484,0.833,0.3429999999999999,22.0,54.0,1610612747,90.0,0.469,1.0,0.385,25.0,30.0,1,0,90.0,114.0,0,90.0,90.0,0.469,0.484,1.0,0.833,0.385,0.833,25.0,22.0,30.0,54.0,1
1520,21700,2018-01-15,21700645,Final,1610612763,1610612747,2017,1610612763,123.0,0.512,0.853,0.455,24.0,48.0,1610612747,114.0,0.396,0.8390000000000001,0.3429999999999999,25.0,44.0,1,0,114.0,123.0,0,114.0,114.0,0.396,0.512,0.8390000000000001,0.853,0.3429999999999999,0.853,25.0,24.0,44.0,48.0,1
1521,21709,2018-01-13,21700627,Final,1610612742,1610612747,2017,1610612742,101.0,0.3779999999999999,0.7859999999999999,0.256,20.0,39.0,1610612747,107.0,0.4529999999999999,0.722,0.308,24.0,59.0,0,0,107.0,101.0,1,107.0,107.0,0.4529999999999999,0.3779999999999999,0.722,0.7859999999999999,0.308,0.7859999999999999,24.0,20.0,59.0,39.0,0
1522,21728,2018-01-11,21700617,Final,1610612747,1610612759,2017,1610612747,93.0,0.414,0.5710000000000001,0.342,22.0,47.0,1610612759,81.0,0.408,0.733,0.4,21.0,45.0,1,1,93.0,81.0,1,93.0,93.0,0.414,0.408,0.5710000000000001,0.733,0.342,0.733,22.0,21.0,47.0,45.0,0
1523,21743,2018-01-09,21700602,Final,1610612747,1610612758,2017,1610612747,99.0,0.481,0.619,0.3429999999999999,30.0,55.0,1610612758,86.0,0.345,0.667,0.381,15.0,43.0,1,1,99.0,86.0,1,99.0,99.0,0.481,0.345,0.619,0.667,0.3429999999999999,0.667,30.0,15.0,55.0,43.0,0
1524,21756,2018-01-07,21700590,Final,1610612747,1610612737,2017,1610612747,132.0,0.5579999999999999,0.8,0.444,32.0,49.0,1610612737,113.0,0.436,0.826,0.353,22.0,37.0,1,1,132.0,113.0,1,132.0,132.0,0.5579999999999999,0.436,0.8,0.826,0.444,0.826,32.0,22.0,49.0,37.0,0
1525,21774,2018-01-05,21700577,Final,1610612747,1610612766,2017,1610612747,94.0,0.4039999999999999,0.75,0.25,24.0,46.0,1610612766,108.0,0.424,0.75,0.364,26.0,56.0,0,1,94.0,108.0,0,94.0,94.0,0.4039999999999999,0.424,0.75,0.75,0.25,0.75,24.0,26.0,46.0,56.0,1
1526,21788,2018-01-03,21700565,Final,1610612747,1610612760,2017,1610612747,96.0,0.413,0.6,0.3329999999999999,24.0,45.0,1610612760,133.0,0.602,0.778,0.467,36.0,44.0,0,1,96.0,133.0,0,96.0,96.0,0.413,0.602,0.6,0.778,0.3329999999999999,0.778,24.0,36.0,45.0,44.0,1
1527,21797,2018-01-01,21700548,Final,1610612750,1610612747,2017,1610612750,114.0,0.494,0.9,0.35,26.0,41.0,1610612747,96.0,0.447,0.69,0.308,18.0,37.0,1,0,96.0,114.0,0,96.0,96.0,0.447,0.494,0.69,0.9,0.308,0.9,18.0,26.0,37.0,41.0,1
1528,21801,2017-12-31,21700540,Final,1610612745,1610612747,2017,1610612745,148.0,0.462,0.821,0.346,29.0,43.0,1610612747,142.0,0.505,0.703,0.4,31.0,54.0,1,0,142.0,148.0,0,142.0,142.0,0.505,0.462,0.703,0.821,0.4,0.821,31.0,29.0,54.0,43.0,1
1529,21821,2017-12-29,21700529,Final,1610612747,1610612746,2017,1610612747,106.0,0.489,0.688,0.158,25.0,35.0,1610612746,121.0,0.488,0.8240000000000001,0.281,23.0,49.0,0,1,106.0,121.0,0,106.0,106.0,0.489,0.488,0.688,0.8240000000000001,0.158,0.8240000000000001,25.0,23.0,35.0,49.0,1
1530,21836,2017-12-27,21700515,Final,1610612747,1610612763,2017,1610612747,99.0,0.376,0.636,0.286,14.0,49.0,1610612763,109.0,0.493,0.872,0.238,20.0,37.0,0,1,99.0,109.0,0,99.0,99.0,0.376,0.493,0.636,0.872,0.286,0.872,14.0,20.0,49.0,37.0,1
1531,21849,2017-12-25,21700497,Final,1610612747,1610612750,2017,1610612747,104.0,0.435,0.7,0.3329999999999999,21.0,37.0,1610612750,121.0,0.583,0.857,0.344,30.0,42.0,0,1,104.0,121.0,0,104.0,104.0,0.435,0.583,0.7,0.857,0.3329999999999999,0.857,21.0,30.0,37.0,42.0,1
1532,21861,2017-12-23,21700491,Final,1610612747,1610612757,2017,1610612747,92.0,0.424,0.6,0.32,23.0,55.0,1610612757,95.0,0.411,0.5,0.4,19.0,47.0,0,1,92.0,95.0,0,92.0,92.0,0.424,0.411,0.6,0.5,0.32,0.5,23.0,19.0,55.0,47.0,1
1533,21871,2017-12-22,21700479,Final,1610612744,1610612747,2017,1610612744,113.0,0.494,0.815,0.292,24.0,42.0,1610612747,106.0,0.426,0.682,0.379,22.0,46.0,1,0,106.0,113.0,0,106.0,106.0,0.426,0.494,0.682,0.815,0.379,0.815,22.0,24.0,46.0,42.0,1
1534,21882,2017-12-20,21700459,Final,1610612745,1610612747,2017,1610612745,116.0,0.411,0.7809999999999999,0.405,19.0,47.0,1610612747,122.0,0.471,0.628,0.429,27.0,47.0,0,0,122.0,116.0,1,122.0,122.0,0.471,0.411,0.628,0.7809999999999999,0.429,0.7809999999999999,27.0,19.0,47.0,47.0,0
1535,21901,2017-12-18,21700450,Final,1610612747,1610612744,2017,1610612747,114.0,0.446,0.629,0.4,23.0,45.0,1610612744,116.0,0.402,0.905,0.324,25.0,61.0,0,1,114.0,116.0,0,114.0,114.0,0.446,0.402,0.629,0.905,0.4,0.905,23.0,25.0,45.0,61.0,1
1536,21927,2017-12-14,21700415,Final,1610612739,1610612747,2017,1610612739,121.0,0.5,0.8,0.417,32.0,39.0,1610612747,112.0,0.495,0.643,0.29,33.0,49.0,1,0,112.0,121.0,0,112.0,112.0,0.495,0.5,0.643,0.8,0.29,0.8,33.0,32.0,49.0,39.0,1
1537,21941,2017-12-12,21700399,Final,1610612752,1610612747,2017,1610612752,113.0,0.475,0.727,0.409,25.0,49.0,1610612747,109.0,0.412,0.8,0.371,24.0,52.0,1,0,109.0,113.0,0,109.0,109.0,0.412,0.475,0.8,0.727,0.371,0.727,24.0,25.0,52.0,49.0,1
1538,21960,2017-12-09,21700377,Final,1610612766,1610612747,2017,1610612766,99.0,0.441,0.643,0.32,21.0,43.0,1610612747,110.0,0.506,0.7140000000000001,0.3329999999999999,24.0,46.0,0,0,110.0,99.0,1,110.0,110.0,0.506,0.441,0.7140000000000001,0.643,0.3329999999999999,0.643,24.0,21.0,46.0,43.0,0
1539,21976,2017-12-07,21700363,Final,1610612755,1610612747,2017,1610612755,104.0,0.481,0.762,0.385,29.0,44.0,1610612747,107.0,0.4379999999999999,0.5,0.3929999999999999,22.0,44.0,0,0,107.0,104.0,1,107.0,107.0,0.4379999999999999,0.481,0.5,0.762,0.3929999999999999,0.762,22.0,29.0,44.0,44.0,0
1540,22008,2017-12-03,21700338,Final,1610612747,1610612745,2017,1610612747,95.0,0.381,0.733,0.321,16.0,45.0,1610612745,118.0,0.5,0.8240000000000001,0.3779999999999999,17.0,43.0,0,1,95.0,118.0,0,95.0,95.0,0.381,0.5,0.733,0.8240000000000001,0.321,0.8240000000000001,16.0,17.0,45.0,43.0,1
1541,22015,2017-12-02,21700332,Final,1610612743,1610612747,2017,1610612743,115.0,0.46,0.821,0.387,26.0,39.0,1610612747,100.0,0.442,0.7140000000000001,0.3,21.0,52.0,1,0,100.0,115.0,0,100.0,100.0,0.442,0.46,0.7140000000000001,0.821,0.3,0.821,21.0,26.0,52.0,39.0,1
1542,22039,2017-11-29,21700312,Final,1610612747,1610612744,2017,1610612747,123.0,0.495,0.8,0.375,30.0,34.0,1610612744,127.0,0.5,0.75,0.4,30.0,49.0,0,1,123.0,127.0,0,123.0,123.0,0.495,0.5,0.8,0.75,0.375,0.75,30.0,30.0,34.0,49.0,1
1543,22052,2017-11-27,21700297,Final,1610612746,1610612747,2017,1610612746,120.0,0.482,0.933,0.357,19.0,44.0,1610612747,115.0,0.484,0.667,0.3670000000000001,23.0,43.0,1,0,115.0,120.0,0,115.0,115.0,0.484,0.482,0.667,0.933,0.3670000000000001,0.933,23.0,19.0,43.0,44.0,1
1544,22089,2017-11-22,21700266,Final,1610612758,1610612747,2017,1610612758,113.0,0.5529999999999999,0.643,0.476,26.0,44.0,1610612747,102.0,0.5,0.6,0.517,27.0,32.0,1,0,102.0,113.0,0,102.0,102.0,0.5,0.5529999999999999,0.6,0.643,0.517,0.643,27.0,26.0,32.0,44.0,1
1545,22090,2017-11-21,21700252,Final,1610612747,1610612741,2017,1610612747,103.0,0.4,0.72,0.325,23.0,53.0,1610612741,94.0,0.3829999999999999,0.688,0.306,22.0,54.0,1,1,103.0,94.0,1,103.0,103.0,0.4,0.3829999999999999,0.72,0.688,0.325,0.688,23.0,22.0,53.0,54.0,0
